username,tweetcreatedts,text,tweet_clean,tweet_english
fuziqi18,2021-12-16 17:48:05,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
anamelaniii,2021-12-16 17:47:56,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
mahasiswasepuh,2021-12-16 17:46:27,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
jilly_js,2021-12-16 17:46:13,"@ernestprakasa Akhirnya kita sudah punya Varian Omicron 👏👏 Semangat"".... sudah tidak tertinggal lagi..
@DPR_RI
#Omicron https://t.co/tKE74VXulx","Akhirnya kita sudah punya Varian Omicron Semangat"".... sudah tidak tertinggal lagi..","Finally we already have an omicron spirit variant ""... it's not left again .."
apriliafaw,2021-12-16 17:46:08,"Penelitian di Hongkong menunjukkan jumlah #omicron pada saluran napas &gt;70x lipat dibanding delta sehingga penularan lebih hebat, namun jumlahnya pada organ paru &lt;10x pada delta. Sehingga peradangan pada paru menjadi lebih ringan. https://t.co/Wjh4XtqBGD","Penelitian di Hongkong menunjukkan jumlah pada saluran napas &gt;70x lipat dibanding delta sehingga penularan lebih hebat, namun jumlahnya pada organ paru &lt;10x pada delta. Sehingga peradangan pada paru menjadi lebih ringan.","Research in Hong Kong shows the amount on the airway & gt; 70x folding compared to deltas so that transmission is more powerful, but the number is in the pulmonary organs & lt; 10x in delta.So that inflammation in the lung becomes lighter."
anisaputri_m,2021-12-16 17:46:08,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
naufafaizaja,2021-12-16 17:45:53,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
borachickk,2021-12-16 17:45:30,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
inaalnasution,2021-12-16 17:45:11,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
Hanif_Az19,2021-12-16 17:43:54,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
polcarisweat_,2021-12-16 17:43:50,"Namun, disisi lain.. ringannya gejala #omicron dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","Namun, disisi lain.. ringannya gejala dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","However, on the other hand ... the symptoms of symptoms and transmission that faster is actually interpreted by some scientists this is the end of a pandemic, because the virus weakens and instead will make an increase in natural immunity .. We just see how in the UK ..."
kalilawar_16,2021-12-16 17:43:48,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
DimasWahyu_,2021-12-16 17:43:23,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
fikihfaozi,2021-12-16 17:43:06,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
jpnncom,2021-12-16 17:43:02,"Kasus Omicron ditemukan di Wisma Atlet Kemayoran, Pemprov DKI memilih untuk bersikap menunggu. #Omicron https://t.co/SDw9Jdj3t1","Kasus Omicron ditemukan di Wisma Atlet Kemayoran, Pemprov DKI memilih untuk bersikap menunggu.","The Omicron case was found at the Wisma Atlet Kemayoran, the DKI Provincial Government chose to be waiting."
DinoCogito,2021-12-16 17:42:31,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
itsmedonimori,2021-12-16 17:42:22,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
emeiou_,2021-12-16 17:42:18,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
hmrhyn,2021-12-16 17:41:08,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
el7alvva,2021-12-16 17:40:56,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
HadiiGani,2021-12-16 17:40:54,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
ichafarisa,2021-12-16 17:40:30,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
BahriBpp,2021-12-16 17:40:23,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
sungjinhoki,2021-12-16 17:40:07,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
Agungset30,2021-12-16 17:40:06,"Padahal masyarakat baru mulai up membangun perekonomiannya eh udah muncul aja tu varian baru
#OmicronVarient",Padahal masyarakat baru mulai up membangun perekonomiannya eh udah muncul aja tu varian baru,"Even though the new people began to up to build the economy eh, it was just a new variant"
Hellociiy,2021-12-16 17:38:50,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
Fieskaputri,2021-12-16 17:37:40,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
Henny_Boah,2021-12-16 17:37:32,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
vdeyls,2021-12-16 17:36:23,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
apsariratihh,2021-12-16 17:36:00,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
kucekrinsoo,2021-12-16 17:36:00,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
katadapi,2021-12-16 17:35:52,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
ayudilashr09,2021-12-16 17:35:37,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
fauzixazhari,2021-12-16 17:35:28,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
84_gnnaaihb,2021-12-16 17:35:24,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
guanrolls,2021-12-16 17:35:10,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
gembul151,2021-12-16 17:34:55,"Penelitian di Hongkong menunjukkan jumlah #omicron pada saluran napas &gt;70x lipat dibanding delta sehingga penularan lebih hebat, namun jumlahnya pada organ paru &lt;10x pada delta. Sehingga peradangan pada paru menjadi lebih ringan. https://t.co/Wjh4XtqBGD","Penelitian di Hongkong menunjukkan jumlah pada saluran napas &gt;70x lipat dibanding delta sehingga penularan lebih hebat, namun jumlahnya pada organ paru &lt;10x pada delta. Sehingga peradangan pada paru menjadi lebih ringan.","Research in Hong Kong shows the amount on the airway & gt; 70x folding compared to deltas so that transmission is more powerful, but the number is in the pulmonary organs & lt; 10x in delta.So that inflammation in the lung becomes lighter."
mall00o,2021-12-16 17:34:47,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
LostMymindy_,2021-12-16 17:34:44,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
